Id substituicao,Id partida,Id time,Id Jogador Substituido,Id Jogador Substituto,Tempo,Acrescimo
1509,94726,131,10260,10250,83,
1510,94726,151,10352,80253,86,
1511,94726,151,10359,10196,89,
1512,94727,130,10498,10492,46,
1513,94727,130,10501,10500,61,
1514,94727,118,9927,10035,67,
1515,94727,118,10041,10039,72,
1516,94727,130,10502,69198,73,
1517,94727,118,10042,10167,90,2
1518,94728,121,9932,9936,46,
1519,94728,121,9934,12915,59,
1520,94728,121,9926,9920,67,
1521,94728,132,10390,42100,72,
1522,94728,132,41247,10224,72,
1523,94728,132,10211,10189,85,
1524,94729,128,10002,10162,46,
1525,94729,128,71,9985,52,
1526,94729,128,19420,9997,73,
1527,94729,129,80166,10288,77,
1528,94729,129,10279,10269,81,
1529,94729,129,50532,77665,87,
1530,94730,120,10051,10059,33,
1531,94730,120,10076,10071,49,
1532,94730,133,9783,10564,59,
1533,94730,133,10575,143367,63,
1534,94730,120,10061,10049,70,
1535,94730,133,143368,12965,84,
1536,94731,121,9932,9918,57,
1537,94731,134,10144,10129,63,
1538,94731,121,9931,9913,67,
1539,94731,134,10150,10493,77,
1540,94731,121,9936,9920,83,
1541,94731,134,10142,9406,84,
1542,94732,1062,9863,9882,46,
1543,94732,128,10506,10004,46,
1544,94732,128,10000,19420,64,
1545,94732,128,2454,9999,65,
1546,94732,1062,9899,9900,70,
1547,94732,1062,9888,9880,87,
1548,94733,118,9927,10035,46,
1549,94733,118,10042,10039,59,
1550,94733,129,10271,10269,62,
1551,94733,118,10041,10044,64,
1552,94733,129,50532,80171,71,
1553,94733,129,10283,10292,79,
1554,94734,150,10272,10449,35,
1555,94734,120,10052,10059,46,
1556,94734,150,9963,10290,63,
1557,94734,120,10073,10078,65,
1558,94734,120,10069,10060,75,
1559,94734,150,9687,9331,76,
1560,94735,132,41247,10224,46,
1561,94735,151,10336,10367,59,
1562,94735,151,10349,10340,62,
1563,94735,151,80653,133627,70,
1564,94735,132,10390,10208,75,
1565,94735,132,10193,10205,80,
1566,94736,135,10090,10085,19,
1567,94736,131,10252,10250,57,
1568,94736,131,10241,10261,74,
1569,94736,135,10101,10093,75,
1570,94736,135,10104,41292,78,
1571,94736,131,10244,10258,82,
1572,94737,127,10177,10166,62,
1573,94737,127,30408,10173,67,
1574,94737,127,34,10163,70,
1575,94737,124,10311,60925,72,
1576,94737,124,9970,10315,74,
1577,94737,124,695,10329,81,
1578,94738,154,10436,36009,60,
1579,94738,130,10495,69198,62,
1580,94738,130,10505,2414,62,
1581,94738,154,10417,10435,71,
1582,94738,154,10438,10429,71,
1583,94738,130,10323,10507,79,
1584,94739,133,10575,12965,46,
1585,94739,119,10402,10397,61,
1586,94739,133,9783,10564,62,
1587,94739,133,10578,143367,67,
1588,94739,119,10376,10398,83,
1589,94740,126,9945,9967,46,
1590,94740,145,10514,10517,55,
1591,94740,145,10522,10530,61,
1592,94740,145,10532,10529,77,
1593,94740,126,9964,9959,78,
1594,94740,126,9972,10108,87,
1595,94741,151,133627,10346,61,
1596,94741,134,10128,10131,66,
1597,94741,151,10352,157991,67,
1598,94741,134,10133,10149,74,
1599,94741,134,1977,10119,79,
1600,94741,151,80277,10367,81,
1601,94742,145,10544,80312,33,
1602,94742,145,10517,54065,59,
1603,94742,145,10530,10525,63,
1604,94742,121,9935,9923,64,
1605,94742,121,9918,9926,65,
1606,94742,121,9934,12915,87,
1607,94743,118,374,9927,51,
1608,94743,119,10404,10400,63,
1609,94743,118,10041,10044,68,
1610,94743,119,10403,10397,76,
1611,94743,118,10035,10038,81,
1612,94743,119,10398,10317,82,
1613,94744,133,143368,10281,33,
1614,94744,129,10275,10292,46,
1615,94744,129,50532,77665,46,
1616,94744,133,10574,9783,46,
1617,94744,133,12965,10569,59,
1618,94744,129,77714,10278,83,
1619,94745,128,9987,10002,55,
1620,94745,128,9999,10506,58,
1621,94745,131,10242,10252,72,
1622,94745,131,10241,10260,74,
1623,94745,128,2454,9989,78,
1624,94745,131,10254,10257,82,
1625,94746,135,10091,10096,46,
1626,94746,154,10434,10429,46,
1627,94746,154,10438,9940,62,
1628,94746,135,10101,10103,71,
1629,94746,154,10256,10435,73,
1630,94746,135,10105,9586,90,
1631,94747,150,10028,41277,60,
1632,94747,127,2612,10177,70,
1633,94747,127,10168,10166,70,
1634,94747,150,9963,80381,71,
1635,94747,150,10446,9687,79,
1636,94747,127,10174,10169,90,3
1637,94748,124,695,10329,46,
1638,94748,132,10194,10188,66,
1639,94748,132,10390,53958,68,
1640,94748,132,10197,10189,75,
1641,94748,124,10320,60925,77,
1642,94748,124,10322,10311,85,
1643,94749,120,10071,10078,55,
1644,94749,130,10501,10500,62,
1645,94749,120,9793,10067,62,
1646,94749,130,10323,10492,67,
1647,94749,130,10498,10490,75,
1648,94749,120,10073,10064,83,
1649,94750,1062,9886,9881,56,
1650,94750,1062,47552,9894,56,
1651,94750,126,9967,9959,62,
1652,94750,126,9964,9966,67,
1653,94750,126,9971,10332,80,
1654,94750,1062,9899,9901,81,
1655,94751,132,42100,10194,30,
1656,94751,1062,9866,9880,46,
1657,94751,1062,9894,47552,60,
1658,94751,132,53958,10213,65,
1659,94751,1062,9888,9901,71,
1660,94751,132,10189,10197,83,
1661,94752,145,80312,10529,46,
1662,94752,154,10436,10435,60,
1663,94752,145,70796,10532,62,
1664,94752,154,10438,10433,69,
1665,94752,145,54065,14487,70,
1666,94752,154,10422,10426,79,
1667,94753,120,9793,10078,46,
1668,94753,120,10071,10067,65,
1669,94753,135,10096,10087,69,
1670,94753,135,10104,10093,73,
1671,94753,135,10105,10103,75,
1672,94753,120,10062,41810,79,
1673,94754,124,9970,695,46,
1674,94754,124,10322,10329,46,
1675,94754,129,80166,80171,58,
1676,94754,129,10268,10273,71,
1677,94754,129,10275,10283,78,
1678,94754,124,10315,10330,83,
1679,94755,131,10252,10241,46,
1680,94755,150,63981,41277,62,
1681,94755,150,146378,9324,67,
1682,94755,131,10258,10260,73,
1683,94755,150,10459,9687,78,
1684,94755,131,10242,10250,84,
1685,94756,127,2612,30408,67,
1686,94756,151,10352,10355,68,
1687,94756,151,10350,133627,71,
1688,94756,151,10349,10196,74,
1689,94756,127,10168,10177,76,
1690,94756,127,10177,10152,89,
1691,94757,134,1977,10119,46,
1692,94757,119,10388,10398,62,
1693,94757,134,10150,10142,75,
1694,94757,119,10404,10402,77,
1695,94757,134,10144,10131,90,
1696,94758,126,9957,9949,46,
1697,94758,126,9972,10108,62,
1698,94758,121,9916,9931,67,
1699,94758,121,9929,9924,69,
1700,94758,121,9932,9936,75,
1701,94758,126,9962,9959,77,
1702,94759,118,10031,10167,46,
1703,94759,118,374,10035,56,
1704,94759,118,10042,10038,68,
1705,94759,128,10004,9997,75,
1706,94759,128,10506,9999,77,
1707,94759,128,2454,9989,89,
1708,94760,130,10495,10500,30,
1709,94760,130,10492,10499,38,
1710,94760,133,10575,143367,46,
1711,94760,133,143368,10573,66,
1712,94760,130,10482,10488,69,
1713,94760,133,12965,10579,75,
1714,94761,134,10493,10144,61,
1715,94761,150,10459,41277,61,
1716,94761,150,10450,9324,71,
1717,94761,134,10133,10142,75,
1718,94761,150,9963,9687,81,
1719,94761,134,10150,10149,89,
1720,94762,132,10197,10213,46,
1721,94762,126,256,41,46,
1722,94762,132,53958,10006,58,
1723,94762,126,9956,9957,68,
1724,94762,132,10193,10208,76,
1725,94762,126,9962,9959,84,
1726,94763,135,10105,10103,68,
1727,94763,135,10096,9586,72,
1728,94763,118,10035,42163,72,
1729,94763,118,10042,10038,75,
1730,94763,118,10044,10039,76,
1731,94763,135,10104,10086,79,
1732,94764,127,10166,10177,46,
1733,94764,131,10249,10260,68,
1734,94764,131,10229,10228,70,
1735,94764,131,2411,10236,71,
1736,94764,127,2612,10171,79,
1737,94764,127,500,10157,80,
1738,94765,133,143368,10564,46,
1739,94765,133,12965,10281,46,
1740,94765,133,10561,10552,54,
1741,94765,124,10315,10314,63,
1742,94765,124,10305,10324,67,
1743,94765,124,10311,9970,79,
1744,94766,1062,9874,9876,21,
1745,94766,154,10434,10429,46,
1746,94766,1062,9883,9889,46,
1747,94766,154,10438,9940,52,
1748,94766,154,10437,10435,72,
1749,94766,1062,9891,9881,79,
1750,94767,151,10350,10355,55,
1751,94767,145,10368,10542,67,
1752,94767,145,10531,10066,70,
1753,94767,151,10349,10196,77,
1754,94767,151,10359,80653,82,
1755,94767,145,10526,10532,85,
1756,94768,119,10403,10391,46,
1757,94768,119,10404,10374,56,
1758,94768,130,10498,10490,60,
1759,94768,130,10484,10482,70,
1760,94768,130,10323,10500,77,
1761,94768,119,10386,10388,77,
1762,94769,129,80474,80166,46,
1763,94769,121,9917,9931,59,
1764,94769,121,9926,9918,65,
1765,94769,121,9934,12915,70,
1766,94769,129,10279,10275,72,
1767,94769,129,78045,10292,80,
1768,94770,120,9793,41810,58,
1769,94770,120,10062,10067,58,
1770,94770,128,19420,10002,66,
1771,94770,120,10048,10071,72,
1772,94770,128,10004,9999,78,
1773,94770,128,10506,51296,89,
1774,94771,134,10129,10144,29,
1775,94771,135,10084,10087,31,
1776,94771,134,10135,10131,50,
1777,94771,135,10105,9586,66,
1778,94771,134,10128,10142,68,
1779,94771,135,10101,10093,77,
1780,94772,151,10350,133627,40,
1781,94772,1062,9888,9881,46,
1782,94772,1062,9880,9889,62,
1783,94772,151,10352,157991,70,
1784,94772,151,10353,80653,83,
1785,94772,1062,44494,9891,89,
1786,94773,145,66899,10525,29,
1787,94773,128,9989,9995,46,
1788,94773,145,10530,10582,57,
1789,94773,128,2454,9986,67,
1790,94773,145,10521,10531,70,
1791,94773,128,10000,2519,90,1
1792,94774,132,10194,10188,45,5
1793,94774,118,10042,10041,46,
1794,94774,132,41247,53958,46,
1795,94774,132,10208,10207,64,
1796,94774,118,10044,10039,65,
1797,94774,118,10033,9927,70,
1798,94775,120,10067,10065,71,
1799,94775,127,10177,10178,77,
1800,94775,127,30408,10179,84,
1801,94775,120,10071,10049,87,
1802,94775,120,10078,9793,90,3
1803,94775,127,10174,2511,90,1
1804,94776,129,77714,10283,12,
1805,94776,119,10400,10398,59,
1806,94776,129,80166,80171,60,
1807,94776,119,10317,10404,70,
1808,94776,119,10401,10406,82,
1809,94776,129,10265,10273,90,
1810,94777,154,10429,36009,65,
1811,94777,131,10241,10258,68,
1812,94777,154,10438,10436,76,
1813,94777,154,10434,10433,76,
1814,94777,131,10242,10249,80,
1815,94777,131,10254,10257,87,
1816,94778,150,10462,53956,46,
1817,94778,130,10501,10500,68,
1818,94778,150,9324,10458,68,
1819,94778,150,80381,10290,78,
1820,94778,130,10498,10490,79,
1821,94778,130,10507,69198,84,
1822,94779,126,9964,9972,46,
1823,94779,126,9956,9959,46,
1824,94779,124,10328,10324,63,
1825,94779,124,10322,152856,72,
1826,94779,126,9962,41,82,
1827,94779,124,10311,9970,82,
1828,94780,121,9934,1793,46,
1829,94780,121,9936,9939,59,
1830,94780,133,10573,10579,60,
1831,94780,121,9918,9920,68,
1832,94780,133,10574,9783,76,
1833,94780,133,10281,10037,80,
1834,94781,145,10523,10542,46,
1835,94781,120,10064,80475,58,
1836,94781,120,10067,10072,70,
1837,94781,145,10513,10536,79,
1838,94781,120,10069,10065,82,
1839,94782,132,10199,10208,46,
1840,94782,130,10507,10500,68,
1841,94782,132,10390,53958,73,
1842,94782,130,10323,69198,77,
1843,94782,132,10006,10203,83,
1844,94782,130,10499,10483,90,2
1845,94783,135,10096,10105,46,
1846,94783,135,10101,10106,69,
1847,94783,1062,9880,9889,69,
1848,94783,1062,70593,9881,80,
1849,94783,135,10098,9586,84,
1850,94783,1062,47552,9894,90,1
1851,94784,133,10559,10550,54,
1852,94784,133,9783,12965,61,
1853,94784,150,41277,9687,65,
1854,94784,150,80381,146378,65,
1855,94784,150,10459,9298,76,
1856,94784,133,10564,10132,76,
1857,94785,127,10177,10166,46,
1858,94785,127,30408,2511,63,
1859,94785,118,10041,10039,64,
1860,94785,118,10042,10038,71,
1861,94785,118,374,9927,76,
1862,94785,127,10180,10171,90,
1863,94786,129,10269,10278,46,
1864,94786,154,10020,9832,55,
1865,94786,154,10256,10435,56,
1866,94786,129,77669,10292,66,
1867,94786,154,10434,36009,75,
1868,94786,129,80166,80171,76,
1869,94787,151,10352,9896,46,
1870,94787,151,10349,10196,46,
1871,94787,151,10348,80653,71,
1872,94787,128,10506,9999,75,
1873,94787,128,9997,9987,82,
1874,94787,128,9995,9989,83,
1875,94788,124,10315,60925,66,
1876,94788,124,9970,695,66,
1877,94788,119,10400,10402,69,
1878,94788,124,10322,10330,76,
1879,94788,119,10391,10404,80,
1880,94788,119,10401,10406,90,4
1881,94789,131,10244,10241,58,
1882,94789,131,10260,10258,58,
1883,94789,121,9932,9936,66,
1884,94789,121,9934,9933,71,
1885,94789,131,10249,10261,80,
1886,94789,121,9926,9935,84,
1887,94790,134,10144,10134,46,
1888,94790,126,9956,80552,63,
1889,94790,134,10131,10130,69,
1890,94790,126,9976,10108,77,
1891,94790,126,9967,9959,85,
1892,94790,134,10143,10147,87,
1893,94791,120,10078,10072,57,
1894,94791,120,10067,10064,63,
1895,94791,134,10143,10150,75,
1896,94791,120,10073,10204,75,
1897,94791,134,10142,10147,86,
1898,94791,134,10493,10130,90,
1899,94792,121,9926,9918,46,
1900,94792,121,9934,9933,46,
1901,94792,118,10041,10044,59,
1902,94792,118,10042,42163,62,
1903,94792,121,9932,9936,72,
1904,94792,118,10033,10025,79,
1905,94793,132,10189,10197,24,
1906,94793,129,10265,10273,51,
1907,94793,132,10390,10203,58,
1908,94793,129,80166,50532,65,
1909,94793,132,10208,10006,72,
1910,94793,129,80474,10003,79,
1911,94794,131,10243,10258,46,
1912,94794,131,10241,10261,73,
1913,94794,119,10406,10401,73,
1914,94794,119,10400,10402,73,
1915,94794,131,10254,10257,78,
1916,94794,119,10391,10396,85,
1917,94795,135,10096,10106,46,
1918,94795,135,10105,10104,61,
1919,94795,145,10532,10514,62,
1920,94795,135,10097,10101,76,
1921,94795,145,10521,10536,85,
1922,94795,145,10527,78021,90,2
1923,94796,124,9982,10300,25,
1924,94796,1062,9889,9880,61,
1925,94796,1062,9865,9901,68,
1926,94796,1062,9890,9886,76,
1927,94796,124,10328,695,77,
1928,94796,124,10311,10314,79,
1929,94797,150,146378,53956,46,
1930,94797,154,10256,10435,64,
1931,94797,154,10437,10433,73,
1932,94797,154,10417,10426,77,
1933,94797,150,80381,41277,77,
1934,94797,150,10450,10458,89,
1935,94798,130,10507,10500,46,
1936,94798,127,10179,10168,55,
1937,94798,130,10495,10505,66,
1938,94798,127,10171,10169,66,
1939,94798,130,10482,10503,77,
1940,94798,127,10165,10156,85,
1941,94799,126,9956,9964,46,
1942,94799,128,9989,9987,57,
1943,94799,128,19420,9999,68,
1944,94799,128,9995,9997,86,
1945,94799,126,256,80552,90,
1946,94800,151,10349,10196,26,
1947,94800,133,10552,140451,46,
1948,94800,133,10564,10575,67,
1949,94800,133,10551,143368,73,
1950,94800,151,10352,80653,81,
1951,94800,151,10350,10367,90,3
1952,94801,134,10135,10130,28,
1953,94801,134,10150,10149,65,
1954,94801,1062,9880,9889,68,
1955,94801,134,10235,10115,76,
1956,94801,1062,44494,9901,77,
1957,94801,1062,9899,9886,83,
1958,94802,132,10390,42100,54,
1959,94802,145,10521,10532,66,
1960,94802,132,10006,53958,70,
1961,94802,145,10527,54065,77,
1962,94802,132,10203,9726,77,
1963,94802,145,10544,78021,85,
1964,94803,131,10242,10258,63,
1965,94803,120,10078,10073,72,
1966,94803,131,10261,10241,73,
1967,94803,120,10061,10049,77,
1968,94803,131,10247,10260,80,
1969,94803,120,10072,41810,81,
1970,94804,129,10278,80171,46,
1971,94804,129,77665,80166,46,
1972,94804,126,9971,10108,65,
1973,94804,126,9946,9951,67,
1974,94804,126,9964,9966,76,
1975,94804,129,10275,10288,79,
1976,94805,150,53956,146378,53,
1977,94805,150,80381,10458,58,
1978,94805,150,41277,9298,65,
1979,94805,124,10315,10318,65,
1980,94805,124,10322,10324,71,
1981,94805,124,10320,9970,77,
1982,94806,127,10166,2612,46,
1983,94806,127,30408,10177,79,
1984,94806,133,10564,10573,79,
1985,94806,133,10574,10575,81,
1986,94806,127,10168,2511,87,
1987,94806,133,10281,143367,90,1
1988,94807,118,42163,9927,46,
1989,94807,118,10167,10015,62,
1990,94807,151,10355,10346,66,
1991,94807,118,10039,10044,77,
1992,94807,151,10359,80653,81,
1993,94807,151,10364,64046,88,
1994,94808,154,10437,10435,46,
1995,94808,119,10400,10404,58,
1996,94808,154,10256,10413,67,
1997,94808,119,10388,10403,68,
1998,94808,119,10384,10406,77,
1999,94808,154,10438,10436,80,
2000,94809,121,9933,1793,46,
2001,94809,121,9932,9936,64,
2002,94809,130,10323,10500,66,
2003,94809,121,2502,12788,71,
2004,94809,130,10498,10495,71,
2005,94809,130,10507,69198,84,
2006,94810,135,10103,41292,61,
2007,94810,135,10101,9586,74,
2008,94810,128,10004,9987,77,
2009,94810,135,10098,10096,85,
2010,94810,128,2454,10008,88,
2011,94810,128,9989,71,89,
2012,94811,134,10123,1977,57,
2013,94811,134,10134,10129,68,
2014,94811,130,10323,10500,68,
2015,94811,134,10131,10130,79,
2016,94811,130,10501,10499,84,
2017,94812,118,42163,10039,46,
2018,94812,1062,9890,70593,66,
2019,94812,118,10042,10044,75,
2020,94812,1062,9899,9886,76,
2021,94812,1062,9880,9866,81,
2022,94813,120,10078,10073,46,
2023,94813,132,42100,10390,61,
2024,94813,120,10068,10065,62,
2025,94813,132,10189,10006,66,
2026,94813,132,10193,10203,78,
2027,94813,120,10072,41810,88,
2028,94814,131,10230,10238,56,
2029,94814,145,10582,140452,59,
2030,94814,145,80312,54065,63,
2031,94814,145,10525,10536,74,
2032,94814,131,10260,10250,76,
2033,94814,131,10257,10254,82,
2034,94815,135,10104,41292,46,
2035,94815,135,10097,10101,46,
2036,94815,150,80381,146378,59,
2037,94815,135,9586,10103,69,
2038,94815,150,10450,53956,69,
2039,94815,150,10458,41277,87,
2040,94816,127,10166,10177,37,
2041,94816,129,80166,10271,46,
2042,94816,127,10171,10178,53,
2043,94816,129,10275,80171,71,
2044,94816,129,10268,10292,76,
2045,94816,127,2612,30408,87,
2046,94817,124,10318,10314,12,
2047,94817,121,9923,9939,46,
2048,94817,121,9920,9918,57,
2049,94817,124,10322,10324,74,
2050,94817,121,9936,180235,76,
2051,94817,124,10311,9970,84,
2052,94818,128,71,19420,55,
2053,94818,154,10436,10413,70,
2054,94818,128,9987,9989,70,
2055,94818,154,10434,10435,78,
2056,94818,128,9986,9997,78,
2057,94818,154,10417,10422,87,
2058,94819,119,10317,10396,46,
2059,94819,151,10348,10355,46,
2060,94819,119,10388,10397,58,
2061,94819,119,10384,10405,78,
2062,94819,151,80277,80653,84,
2063,94819,151,10364,80253,90,2
2064,94820,133,10564,10575,45,3
2065,94820,133,10573,10567,59,
2066,94820,133,10240,9783,70,
2067,94820,126,9958,9957,73,
2068,94820,126,9967,9964,87,
2069,94821,131,10258,10241,68,
2070,94821,131,10242,10254,76,
2071,94821,1062,47552,9866,78,
2072,94821,131,10260,10261,79,
2073,94821,1062,9890,44494,82,
2074,94821,1062,9880,70593,88,
2075,94822,145,10535,10582,46,
2076,94822,145,10527,10544,51,
2077,94822,145,80312,10542,67,
2078,94822,124,9970,10330,76,
2079,94822,124,10322,10324,76,
2080,94822,124,10319,10300,86,
2081,94823,119,10388,10396,60,
2082,94823,120,10056,10048,67,
2083,94823,120,10067,10071,70,
2084,94823,119,10403,10402,71,
2085,94823,120,10069,10065,77,
2086,94823,119,10404,10398,77,
2087,94824,134,10129,10147,20,
2088,94824,134,10493,10143,57,
2089,94824,129,10292,77665,57,
2090,94824,129,77714,10275,68,
2091,94824,129,77669,80171,72,
2092,94824,134,10150,10134,79,
2093,94825,150,10450,9324,43,
2094,94825,150,80381,53956,73,
2095,94825,118,10041,10044,77,
2096,94825,118,10042,10039,77,
2097,94825,150,41277,146378,87,
2098,94825,118,10040,33336,90,4
2099,94826,151,10196,10349,64,
2100,94826,154,10434,10429,65,
2101,94826,154,10436,10256,73,
2102,94826,151,10355,64046,77,
2103,94826,151,10350,10348,82,
2104,94826,154,10435,10437,87,
2105,94827,126,9976,10108,63,
2106,94827,126,9962,9965,74,
2107,94827,130,10498,10499,75,
2108,94827,130,10323,10503,75,
2109,94827,126,41,80552,81,
2110,94827,130,10482,106510,85,
2111,94828,121,12788,9926,46,
2112,94828,127,10180,10171,46,
2113,94828,121,9918,9936,54,
2114,94828,127,500,10157,59,
2115,94828,121,9929,9925,64,
2116,94828,127,10177,2511,69,
2117,94829,132,10189,53958,36,
2118,94829,128,9999,2519,46,
2119,94829,132,10188,42100,62,
2120,94829,128,19420,9987,77,
2121,94829,132,10213,10203,81,
2122,94829,128,10004,10008,89,
2123,94830,135,10097,10096,46,
2124,94830,135,41292,10104,46,
2125,94830,133,10575,10579,63,
2126,94830,133,10240,10569,67,
2127,94830,135,10106,9586,70,
2128,94830,133,10574,143368,79,
2129,94831,128,19420,10004,41,
2130,94831,134,10123,10117,46,
2131,94831,134,10134,1977,77,
2132,94831,128,9997,10000,81,
2133,94831,128,9995,9989,82,
2134,94831,134,10142,10135,90,2
2135,94832,1062,9881,9899,34,
2136,94832,120,10071,10077,57,
2137,94832,1062,47552,9901,70,
2138,94832,120,10073,41810,72,
2139,94832,1062,9890,9886,81,
2140,94832,120,10069,10063,84,
2141,94833,133,10551,10569,46,
2142,94833,133,10575,10564,46,
2143,94833,118,10024,33336,54,
2144,94833,118,10042,10039,70,
2145,94833,118,10041,10044,74,
2146,94833,133,10281,143367,77,
2147,94834,129,77669,10003,46,
2148,94834,129,10292,80171,59,
2149,94834,131,10247,10243,64,
2150,94834,131,10242,10258,71,
2151,94834,131,10249,10257,78,
2152,94834,129,10003,80474,80,
2153,94835,132,53958,10006,46,
2154,94835,132,10203,10214,65,
2155,94835,150,9324,53956,65,
2156,94835,132,10208,10209,75,
2157,94835,150,9963,143369,81,
2158,94836,145,10521,10542,51,
2159,94836,127,10178,10166,61,
2160,94836,145,10527,10582,61,
2161,94836,127,2612,30408,72,
2162,94836,127,10168,10173,82,
2163,94836,145,10536,10535,86,
2164,94837,154,10434,10256,17,
2165,94837,154,10437,10435,63,
2166,94837,124,9970,695,67,
2167,94837,124,10328,10329,67,
2168,94837,154,10438,10416,74,
2169,94837,124,10322,152856,88,
2170,94838,135,10093,10101,42,
2171,94838,135,10104,10106,54,
2172,94838,135,2485,9586,57,
2173,94838,130,10507,106510,61,
2174,94838,130,10484,69198,65,
2175,94838,130,10323,80536,79,
2176,94839,151,10350,10355,46,
2177,94839,121,9932,180235,58,
2178,94839,151,64046,80653,58,
2179,94839,121,9920,9931,69,
2180,94839,151,80277,10367,86,
2181,94839,121,9918,12788,89,
2182,94840,119,10396,10391,59,
2183,94840,119,10403,10402,59,
2184,94840,126,9962,9964,74,
2185,94840,119,10384,10406,82,
2186,94840,126,9976,9957,85,
2187,94840,126,9967,9969,90,1
2188,94841,145,10536,10542,46,
2189,94841,134,10127,10144,58,
2190,94841,145,10526,10535,63,
2191,94841,134,9406,10138,72,
2192,94841,134,9700,10126,77,
2193,94841,145,10525,10582,83,
2194,94842,120,10204,80475,43,
2195,94842,129,78045,10278,46,
2196,94842,129,10273,80186,46,
2197,94842,120,10049,10061,60,
2198,94842,120,10068,10063,78,
2199,94842,129,77714,10283,80,
2200,94843,124,10322,695,40,
2201,94843,131,10242,10250,46,
2202,94843,131,10238,10234,46,
2203,94843,124,10320,64331,46,
2204,94843,131,10254,10257,59,
2205,94843,124,152856,10324,83,
2206,94844,135,9586,10103,46,
2207,94844,135,2485,115530,49,
2208,94844,135,10106,106485,59,
2209,94844,121,9932,180235,66,
2210,94844,121,9920,9936,71,
2211,94844,121,9916,9917,82,
2212,94845,150,9298,9331,33,
2213,94845,126,180916,143363,52,
2214,94845,126,9969,180923,80,
2215,94845,150,146378,10461,81,
2216,94845,150,10028,143369,85,
2217,94846,154,10436,10413,52,
2218,94846,154,10438,10435,64,
2219,94846,154,10434,10433,69,
2220,94846,118,374,42163,69,
2221,94846,118,10167,10044,81,
2222,94846,118,10040,10025,85,
2223,94847,151,10353,80253,60,
2224,94847,130,69198,133187,66,
2225,94847,130,10488,180864,71,
2226,94847,151,80277,10367,81,
2227,94847,130,167010,152858,83,
2228,94847,151,10350,133627,84,
2229,94848,1062,44494,9891,46,
2230,94848,119,10397,10406,64,
2231,94848,119,10384,10396,71,
2232,94848,119,10403,10398,81,
2233,94848,1062,51597,9870,87,
2234,94848,1062,70593,9889,87,
2235,94849,127,10180,10177,46,
2236,94849,127,2612,10171,71,
2237,94849,128,9995,10002,75,
2238,94849,128,10004,9997,89,
2239,94849,128,10000,10001,90,3
2240,94849,127,10157,70368,90,1
2241,94850,133,10547,10548,46,
2242,94850,133,10575,143367,57,
2243,94850,132,10006,53958,63,
2244,94850,133,10569,10564,68,
2245,94850,132,10198,10208,72,
2246,94850,132,10213,10214,86,
